ír,közbeír,1,ír,/VERB|<PREVERB<KÖZBE>>
mennydörög,közbemennydörög,1,mennydörög,/VERB|<PREVERB<KÖZBE>>
szorul,közbeszorul,2,szorul,/VERB|<PREVERB<KÖZBE>>
rikácsol,közberikácsol,1,rikácsol,/VERB|<PREVERB<KÖZBE>>
ügyetlenkedik,közbeügyetlenkedik,1,ügyetlenkedik,/VERB|<PREVERB<KÖZBE>>
hangzik,közbehangzik,1,hangzik,/VERB|<PREVERB<KÖZBE>>
reccsent,közbereccsent,1,reccsent,/VERB|<PREVERB<KÖZBE>>
szédül,közbeszédül,1,szédül,/VERB|<PREVERB<KÖZBE>>
harsog,közbeharsog,1,harsog,/VERB|<PREVERB<KÖZBE>>
ketyeg,közbeketyeg,1,ketyeg,/VERB|<PREVERB<KÖZBE>>
mordul,közbemordul,1,mordul,/VERB|<PREVERB<KÖZBE>>
kottyan,közbekottyan,2,kottyan,/VERB|<PREVERB<KÖZBE>>
mormog,közbemormog,1,mormog,/VERB|<PREVERB<KÖZBE>>
köhög,közbeköhög,1,köhög,/VERB|<PREVERB<KÖZBE>>
tüsszent,közbetüsszent,1,tüsszent,/VERB|<PREVERB<KÖZBE>>
rikkant,közberikkant,2,rikkant,/VERB|<PREVERB<KÖZBE>>
lépet,közbelépet,1,lépet,/VERB|<PREVERB<KÖZBE>>
szövődik,közbeszövődik,1,szövődik,/VERB|<PREVERB<KÖZBE>>
int,közbeint,1,int,/VERB|<PREVERB<KÖZBE>>
kap,közbekap,1,kap,/VERB|<PREVERB<KÖZBE>>
jár,közbejár,8,jár,/VERB|<PREVERB<KÖZBE>>
jön,közbejön,9,jön,/VERB|<PREVERB<KÖZBE>>
jön,közbejő,6,jön,/VERB|<PREVERB<KÖZBE>>
lép,közbelép,13,lép,/VERB|<PREVERB<KÖZBE>>
járul,közbejárul,1,járul,/VERB|<PREVERB<KÖZBE>>
pofázik,közbepofázik,1,pofázik,/VERB|<PREVERB<KÖZBE>>
vet,közbevet,3,vet,/VERB|<PREVERB<KÖZBE>>
vág,közbevág,15,vág,/VERB|<PREVERB<KÖZBE>>
zár,közbezár,3,zár,/VERB|<PREVERB<KÖZBE>>
zúg,közbezúg,1,zúg,/VERB|<PREVERB<KÖZBE>>
veszik,közbeveszik,1,veszik,/VERB|<PREVERB<KÖZBE>>
kotyog,közbekotyog,5,kotyog,/VERB|<PREVERB<KÖZBE>>
iktat,közbeiktat,6,iktat,/VERB|<PREVERB<KÖZBE>>
sivít,közbesivít,1,sivít,/VERB|<PREVERB<KÖZBE>>
szól,közbeszól,10,szól,/VERB|<PREVERB<KÖZBE>>
szúr,közbeszúr,4,szúr,/VERB|<PREVERB<KÖZBE>>
tesz,közbetesz,1,tesz,/VERB|<PREVERB<KÖZBE>>
zúdul,közbezúdul,1,zúdul,/VERB|<PREVERB<KÖZBE>>
szólogat,közbeszólogat,1,szólogat,/VERB|<PREVERB<KÖZBE>>
vetet,közbevetet,1,vetet,/VERB|<PREVERB<KÖZBE>>
kottyant,közbekottyant,2,kottyant,/VERB|<PREVERB<KÖZBE>>
zökkent,közbezökkent,1,zökkent,/VERB|<PREVERB<KÖZBE>>
ugat,közbeugat,1,ugat,/VERB|<PREVERB<KÖZBE>>
furakodik,közbefurakodik,1,furakodik,/VERB|<PREVERB<KÖZBE>>
horkant,közbehorkant,1,horkant,/VERB|<PREVERB<KÖZBE>>
ékelődik,közbeékelődik,4,ékelődik,/VERB|<PREVERB<KÖZBE>>
kiált,közbekiált,8,kiált,/VERB|<PREVERB<KÖZBE>>
érkezik,közbeérkezik,1,érkezik,/VERB|<PREVERB<KÖZBE>>
vegyül,közbevegyül,1,vegyül,/VERB|<PREVERB<KÖZBE>>
múlik,közbemúlik,1,múlik,/VERB|<PREVERB<KÖZBE>>
kiabál,közbekiabál,3,kiabál,/VERB|<PREVERB<KÖZBE>>
csattant,közbecsattant,1,csattant,/VERB|<PREVERB<KÖZBE>>
kerül,közbekerül,1,kerül,/VERB|<PREVERB<KÖZBE>>
kérdez,közbekérdez,5,kérdez,/VERB|<PREVERB<KÖZBE>>
avatkozik,közbeavatkozik,9,avatkozik,/VERB|<PREVERB<KÖZBE>>
esik,közbeesik,8,esik,/VERB|<PREVERB<KÖZBE>>
játszik,közbejátszik,4,játszik,/VERB|<PREVERB<KÖZBE>>
nyúl,közbenyúl,1,nyúl,/VERB|<PREVERB<KÖZBE>>
tátong,közbetátong,1,tátong,/VERB|<PREVERB<KÖZBE>>
