látszik,észrelátszik,1,látszik,/VERB|<PREVERB<ÉSZRE>>
hat,észrehat,1,hat,/VERB|<PREVERB<ÉSZRE>>
vet,észrevet,7,vet,/VERB|<PREVERB<ÉSZRE>>
tér,észretér,6,tér,/VERB|<PREVERB<ÉSZRE>>
vét,észrevét,8,vét,/VERB|<PREVERB<ÉSZRE>>
veszik,észreveszik,12,veszik,/VERB|<PREVERB<ÉSZRE>>
vevődik,észrevevődik,2,vevődik,/VERB|<PREVERB<ÉSZRE>>
térít,észretérít,1,térít,/VERB|<PREVERB<ÉSZRE>>
vételez,észrevételez,1,vételez,/VERB|<PREVERB<ÉSZRE>>
vetet,észrevetet,1,vetet,/VERB|<PREVERB<ÉSZRE>>
veszt,észreveszt,1,veszt,/VERB|<PREVERB<ÉSZRE>>
vétet,észrevétet,1,vétet,/VERB|<PREVERB<ÉSZRE>>
vetél,észrevetél,1,vetél,/VERB|<PREVERB<ÉSZRE>>
vesz,észrevesz,13,vesz,/VERB|<PREVERB<ÉSZRE>>
